gravity,score,death
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,0.0,off_bot
4.0,0.0,off_bot
1.0,0.0,tree_top
4.0,0.0,tree_top
1.0,1.0,off_bot
1.0,1.0,off_bot
1.0,0.0,tree_bot
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,0.0,tree_bot
1.0,0.0,off_top
4.0,0.0,off_bot
4.0,0.0,tree_bot
4.0,0.0,off_bot
4.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,0.0,tree_top
1.0,2.0,off_top
4.0,0.0,off_bot
1.0,0.0,tree_bot
4.0,1.0,off_bot
1.0,1.0,tree_top
1.0,1.0,tree_bot
4.0,0.0,tree_bot
1.0,0.0,tree_top
1.0,1.0,tree_top
4.0,2.0,off_bot
4.0,1.0,off_bot
1.0,0.0,tree_top
4.0,1.0,tree_bot
1.0,1.0,off_top
1.0,0.0,tree_top
4.0,2.0,off_bot
1.0,1.0,tree_top
4.0,2.0,tree_bot
1.0,1.0,tree_top
1.0,1.0,tree_top
1.0,1.0,off_top
4.0,2.0,tree_top
4.0,1.0,off_bot
1.0,0.0,tree_top
4.0,0.0,tree_top
1.0,2.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,4.0,tree_bot
1.0,1.0,off_top
1.0,1.0,off_top
4.0,1.0,off_bot
4.0,32.0,tree_bot
4.0,8.0,off_bot
4.0,17.0,off_bot
4.0,40.0,off_bot
1.0,2.0,tree_top
1.0,1.0,tree_top
1.0,1.0,off_top
1.0,1.0,tree_top
4.0,20.0,tree_top
4.0,0.0,tree_top
4.0,32.0,tree_top
1.0,1.0,tree_top
4.0,1.0,tree_bot
1.0,1.0,tree_top
1.0,1.0,off_top
4.0,21.0,tree_top
4.0,35.0,tree_bot
1.0,1.0,tree_top
4.0,57.0,tree_top
4.0,30.0,tree_top
1.0,1.0,tree_top
4.0,45.0,tree_top
1.0,1.0,off_top
1.0,1.0,tree_top
4.0,106.0,tree_top
1.0,1.0,off_top
1.0,1.0,off_top
1.0,1.0,tree_top
4.0,225.0,tree_top
4.0,210.0,tree_top
1.0,1.0,off_top
4.0,491.0,tree_bot
4.0,12.0,tree_top
1.0,1.0,tree_top
1.0,1.0,off_top
1.0,1.0,tree_top
4.0,258.0,tree_bot
1.0,1.0,off_top
1.0,1.0,off_top
1.0,1.0,tree_top
1.0,1.0,off_top
1.0,2.0,off_top
1.0,1.0,off_top
4.0,53.0,tree_top
1.0,1.0,tree_top
1.0,0.0,off_top
4.0,632.0,tree_bot
