gravity,score,death
4.0,0.0,tree_bot
1.0,1.0,tree_top
4.0,1.0,tree_top
4.0,1.0,tree_top
4.0,0.0,off_bot
4.0,3.0,tree_bot
4.0,0.0,off_bot
4.0,1.0,off_bot
4.0,0.0,off_bot
4.0,0.0,tree_top
4.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_bot
4.0,1.0,tree_bot
1.0,0.0,tree_top
4.0,2.0,tree_bot
1.0,0.0,tree_top
4.0,0.0,off_bot
4.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,3.0,off_bot
4.0,0.0,tree_bot
1.0,1.0,tree_top
4.0,3.0,tree_top
1.0,0.0,tree_top
4.0,1.0,off_bot
4.0,2.0,tree_top
1.0,0.0,off_top
4.0,3.0,off_bot
4.0,2.0,tree_bot
1.0,0.0,tree_top
4.0,4.0,off_bot
1.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,57.0,tree_bot
1.0,0.0,tree_top
4.0,51.0,tree_bot
1.0,0.0,tree_top
4.0,31.0,tree_bot
4.0,3.0,tree_top
1.0,0.0,tree_top
4.0,31.0,tree_top
4.0,48.0,tree_top
1.0,1.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,38.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,34.0,tree_top
4.0,106.0,tree_top
4.0,11.0,tree_top
4.0,203.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,34.0,tree_top
1.0,1.0,tree_top
4.0,71.0,tree_top
4.0,39.0,tree_top
1.0,0.0,tree_bot
4.0,67.0,tree_bot
4.0,42.0,tree_top
4.0,23.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,21.0,tree_top
1.0,0.0,off_top
1.0,1.0,off_top
4.0,45.0,tree_top
1.0,0.0,tree_top
4.0,49.0,tree_top
1.0,2.0,tree_top
1.0,0.0,tree_top
4.0,10.0,tree_top
4.0,23.0,tree_top
1.0,0.0,tree_top
4.0,42.0,tree_top
1.0,0.0,tree_top
1.0,1.0,tree_top
4.0,31.0,tree_top
4.0,36.0,tree_top
4.0,74.0,tree_top
4.0,35.0,tree_top
1.0,0.0,tree_top
4.0,59.0,tree_top
4.0,49.0,tree_top
4.0,58.0,tree_top
4.0,37.0,tree_top
1.0,0.0,tree_top
4.0,279.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,off_top
4.0,26.0,tree_top
1.0,0.0,off_top
4.0,8.0,off_bot
