gravity,score,death
1.0,0.0,tree_top
4.0,0.0,tree_bot
4.0,0.0,off_bot
4.0,1.0,off_bot
4.0,0.0,tree_bot
4.0,1.0,off_bot
4.0,1.0,tree_top
4.0,0.0,tree_top
1.0,0.0,tree_top
4.0,0.0,tree_bot
1.0,0.0,tree_top
4.0,2.0,off_bot
1.0,1.0,off_bot
1.0,1.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,0.0,tree_bot
1.0,0.0,tree_top
1.0,1.0,tree_top
4.0,1.0,tree_bot
1.0,0.0,tree_bot
1.0,1.0,tree_top
4.0,0.0,off_bot
1.0,0.0,tree_top
1.0,1.0,off_top
4.0,0.0,tree_bot
1.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,0.0,tree_bot
4.0,0.0,tree_top
1.0,0.0,tree_top
4.0,0.0,off_bot
4.0,5.0,tree_bot
4.0,3.0,off_bot
1.0,2.0,off_top
1.0,0.0,tree_bot
1.0,0.0,tree_top
4.0,0.0,tree_bot
4.0,0.0,off_bot
4.0,0.0,tree_bot
4.0,6.0,tree_top
4.0,18.0,off_bot
4.0,14.0,off_bot
4.0,24.0,tree_top
4.0,26.0,tree_top
1.0,0.0,tree_top
4.0,22.0,off_bot
4.0,6.0,off_bot
4.0,17.0,tree_top
4.0,322.0,tree_top
4.0,60.0,tree_bot
4.0,82.0,tree_top
4.0,88.0,tree_bot
1.0,1.0,off_top
4.0,11.0,tree_bot
4.0,150.0,tree_bot
4.0,21.0,tree_top
1.0,0.0,tree_top
1.0,1.0,off_top
4.0,11.0,tree_top
4.0,106.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,57.0,tree_top
1.0,1.0,off_top
1.0,0.0,tree_top
1.0,1.0,off_top
1.0,1.0,off_top
4.0,130.0,tree_top
4.0,13.0,tree_top
4.0,58.0,tree_top
1.0,0.0,tree_top
4.0,3.0,tree_top
4.0,18.0,tree_top
1.0,0.0,off_top
1.0,1.0,off_top
4.0,8.0,tree_bot
4.0,1.0,tree_top
4.0,29.0,tree_top
1.0,0.0,tree_top
1.0,1.0,off_top
1.0,1.0,off_top
4.0,13.0,tree_top
1.0,1.0,tree_top
4.0,91.0,tree_bot
1.0,0.0,tree_top
4.0,383.0,tree_bot
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,63.0,tree_bot
4.0,453.0,tree_top
1.0,1.0,off_top
4.0,24.0,tree_bot
4.0,299.0,tree_bot
4.0,110.0,tree_top
1.0,0.0,off_top
1.0,0.0,off_top
1.0,0.0,off_top
