gravity,score,death
1.0,1.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,25.0,tree_top
4.0,36.0,off_bot
4.0,0.0,tree_bot
4.0,73.0,tree_top
1.0,0.0,tree_top
1.0,2.0,off_top
1.0,1.0,tree_top
4.0,12.0,tree_top
4.0,18.0,tree_top
4.0,17.0,tree_top
1.0,5.0,tree_top
4.0,5.0,tree_top
4.0,11.0,tree_top
1.0,0.0,tree_top
4.0,6.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
1.0,3.0,tree_top
1.0,1.0,tree_top
1.0,1.0,off_top
4.0,4.0,tree_top
4.0,5.0,tree_top
4.0,4.0,tree_top
1.0,4.0,tree_top
4.0,11.0,tree_top
1.0,2.0,tree_top
1.0,1.0,off_top
1.0,2.0,off_top
4.0,48.0,tree_bot
4.0,13.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,10.0,tree_top
1.0,1.0,tree_top
1.0,0.0,tree_top
4.0,8.0,tree_top
1.0,0.0,off_top
1.0,1.0,off_top
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,120.0,tree_top
4.0,93.0,tree_bot
4.0,244.0,tree_top
4.0,62.0,tree_top
1.0,1.0,off_top
1.0,0.0,tree_top
1.0,1.0,tree_top
4.0,29.0,tree_top
1.0,1.0,tree_top
4.0,12.0,tree_top
1.0,3.0,tree_top
4.0,220.0,tree_top
1.0,1.0,tree_top
4.0,35.0,tree_top
1.0,2.0,tree_top
4.0,164.0,tree_top
1.0,1.0,tree_top
4.0,23.0,tree_top
1.0,2.0,tree_top
1.0,1.0,tree_top
4.0,47.0,tree_bot
4.0,31.0,tree_top
1.0,0.0,tree_top
1.0,4.0,tree_top
4.0,25.0,tree_top
4.0,40.0,tree_top
1.0,4.0,tree_top
1.0,3.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,34.0,tree_top
1.0,2.0,tree_top
4.0,2.0,tree_top
4.0,66.0,tree_top
1.0,1.0,off_top
1.0,2.0,tree_top
1.0,3.0,tree_top
1.0,0.0,tree_top
4.0,97.0,tree_top
1.0,6.0,tree_top
1.0,0.0,tree_top
4.0,95.0,tree_top
4.0,52.0,tree_top
4.0,2.0,tree_bot
4.0,35.0,tree_top
4.0,55.0,tree_top
1.0,1.0,tree_top
4.0,117.0,tree_top
4.0,51.0,tree_top
1.0,1.0,tree_top
4.0,35.0,tree_top
4.0,133.0,tree_top
4.0,149.0,tree_top
4.0,59.0,tree_top
1.0,0.0,tree_top
1.0,2.0,tree_top
