gravity,score,death
4.0,0.0,tree_top
4.0,0.0,off_bot
1.0,0.0,tree_bot
1.0,0.0,tree_top
4.0,0.0,tree_bot
1.0,0.0,tree_top
4.0,0.0,tree_bot
1.0,1.0,off_top
4.0,0.0,tree_top
1.0,1.0,off_top
4.0,1.0,off_bot
4.0,9.0,tree_top
1.0,0.0,off_top
1.0,1.0,off_top
1.0,0.0,tree_top
1.0,0.0,tree_top
1.0,1.0,tree_top
4.0,3.0,off_bot
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,1.0,tree_bot
1.0,1.0,tree_top
1.0,0.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_bot
4.0,6.0,off_bot
4.0,5.0,tree_bot
4.0,10.0,off_bot
1.0,1.0,tree_top
1.0,1.0,off_top
4.0,7.0,tree_top
1.0,0.0,tree_top
1.0,1.0,off_top
4.0,0.0,tree_bot
1.0,1.0,tree_top
4.0,15.0,tree_top
4.0,2.0,off_bot
4.0,32.0,tree_bot
1.0,1.0,tree_top
4.0,8.0,tree_top
4.0,133.0,tree_top
4.0,129.0,tree_bot
4.0,6.0,tree_top
4.0,5.0,tree_top
4.0,6.0,tree_top
1.0,1.0,off_top
4.0,16.0,tree_top
1.0,1.0,tree_top
1.0,1.0,off_top
4.0,69.0,tree_top
4.0,151.0,off_bot
4.0,96.0,tree_top
4.0,46.0,tree_top
4.0,45.0,tree_top
4.0,36.0,off_top
1.0,0.0,tree_top
1.0,1.0,tree_top
4.0,35.0,tree_bot
1.0,1.0,tree_top
1.0,1.0,off_top
1.0,1.0,tree_top
4.0,30.0,tree_top
4.0,32.0,tree_top
4.0,8.0,tree_top
4.0,51.0,tree_bot
4.0,30.0,tree_top
4.0,13.0,tree_top
1.0,1.0,tree_top
4.0,29.0,tree_top
4.0,2.0,tree_top
4.0,86.0,tree_bot
4.0,79.0,tree_top
4.0,0.0,tree_top
4.0,6.0,tree_top
4.0,22.0,tree_top
4.0,16.0,tree_bot
4.0,43.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,71.0,tree_bot
4.0,12.0,tree_top
4.0,38.0,tree_top
4.0,56.0,tree_bot
1.0,0.0,tree_top
1.0,1.0,tree_top
1.0,1.0,off_top
1.0,1.0,tree_top
1.0,1.0,tree_top
1.0,0.0,tree_top
4.0,9.0,off_top
1.0,1.0,tree_top
4.0,55.0,off_top
1.0,1.0,off_top
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,11.0,tree_top
1.0,0.0,tree_top
4.0,18.0,tree_top
1.0,0.0,off_top
4.0,27.0,tree_top
