gravity,score,death
1.0,0.0,tree_top
4.0,1.0,tree_bot
4.0,0.0,off_bot
4.0,0.0,tree_top
1.0,0.0,tree_bot
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,0.0,tree_top
1.0,1.0,off_top
4.0,0.0,tree_top
4.0,0.0,tree_top
4.0,0.0,tree_bot
1.0,0.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,0.0,tree_top
4.0,0.0,tree_bot
4.0,0.0,tree_bot
4.0,0.0,tree_top
4.0,1.0,off_bot
1.0,1.0,off_top
4.0,2.0,tree_bot
1.0,1.0,tree_top
4.0,0.0,tree_bot
4.0,0.0,tree_top
1.0,0.0,tree_top
4.0,0.0,tree_top
4.0,0.0,tree_top
1.0,0.0,off_top
1.0,0.0,tree_top
1.0,1.0,tree_top
1.0,0.0,tree_top
4.0,0.0,tree_top
1.0,0.0,tree_top
4.0,1.0,tree_top
4.0,2.0,tree_bot
1.0,0.0,tree_top
1.0,0.0,off_top
1.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_bot
1.0,1.0,tree_bot
1.0,0.0,tree_top
1.0,1.0,tree_top
4.0,1.0,tree_top
4.0,0.0,tree_top
1.0,1.0,tree_top
1.0,1.0,off_top
1.0,0.0,tree_top
1.0,0.0,tree_top
1.0,2.0,off_top
4.0,1.0,tree_top
4.0,3.0,tree_top
4.0,2.0,tree_top
4.0,3.0,tree_top
4.0,1.0,off_bot
4.0,3.0,off_bot
1.0,0.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,4.0,tree_top
4.0,17.0,tree_bot
4.0,9.0,off_bot
4.0,2.0,tree_top
4.0,7.0,tree_top
4.0,16.0,tree_top
4.0,18.0,tree_top
1.0,1.0,off_top
4.0,5.0,tree_top
1.0,1.0,off_top
1.0,0.0,tree_top
4.0,2.0,tree_top
4.0,15.0,off_bot
4.0,7.0,tree_top
4.0,36.0,tree_bot
4.0,13.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,54.0,tree_bot
1.0,1.0,tree_top
4.0,13.0,tree_top
1.0,1.0,off_top
1.0,0.0,off_top
4.0,40.0,tree_bot
4.0,11.0,tree_top
1.0,1.0,tree_top
4.0,48.0,tree_bot
4.0,2.0,tree_top
4.0,1.0,tree_bot
1.0,1.0,off_top
1.0,1.0,off_top
1.0,1.0,off_top
1.0,1.0,tree_top
4.0,46.0,tree_bot
4.0,80.0,tree_bot
1.0,1.0,tree_top
1.0,1.0,off_top
4.0,69.0,tree_bot
4.0,4.0,tree_bot
