gravity,score,death
1.0,1.0,off_bot
4.0,1.0,tree_bot
4.0,0.0,tree_top
4.0,1.0,off_bot
4.0,0.0,off_bot
1.0,1.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_bot
4.0,0.0,off_bot
4.0,1.0,off_bot
1.0,0.0,tree_top
4.0,3.0,off_bot
1.0,3.0,tree_top
4.0,1.0,off_bot
4.0,3.0,tree_bot
4.0,1.0,tree_bot
4.0,2.0,off_bot
1.0,1.0,tree_top
4.0,5.0,off_bot
1.0,1.0,off_top
1.0,1.0,off_top
1.0,0.0,tree_top
1.0,1.0,tree_top
4.0,6.0,off_bot
1.0,1.0,off_top
4.0,8.0,off_bot
1.0,1.0,off_top
4.0,4.0,tree_top
4.0,22.0,tree_bot
4.0,11.0,tree_top
4.0,51.0,tree_bot
4.0,20.0,tree_bot
4.0,25.0,tree_top
4.0,26.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,5.0,tree_bot
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,36.0,tree_bot
4.0,48.0,tree_top
4.0,20.0,tree_top
4.0,0.0,tree_top
4.0,248.0,off_bot
4.0,63.0,tree_top
1.0,2.0,tree_top
1.0,1.0,off_top
4.0,20.0,tree_bot
4.0,21.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,14.0,tree_top
1.0,3.0,tree_top
4.0,38.0,tree_top
1.0,0.0,tree_top
1.0,4.0,tree_top
4.0,17.0,tree_top
1.0,4.0,off_top
1.0,2.0,tree_top
4.0,13.0,tree_top
4.0,68.0,tree_top
1.0,1.0,tree_bot
1.0,1.0,tree_top
4.0,11.0,off_bot
4.0,43.0,tree_top
4.0,7.0,tree_top
1.0,1.0,tree_top
4.0,9.0,tree_bot
4.0,45.0,tree_top
1.0,1.0,off_top
1.0,2.0,tree_top
4.0,10.0,tree_top
1.0,1.0,tree_top
4.0,0.0,tree_top
1.0,2.0,tree_top
4.0,109.0,tree_top
1.0,5.0,tree_top
1.0,2.0,tree_top
4.0,76.0,tree_top
4.0,4.0,tree_bot
1.0,2.0,tree_top
4.0,56.0,tree_bot
1.0,2.0,off_top
1.0,3.0,tree_top
4.0,28.0,tree_top
4.0,77.0,tree_top
4.0,26.0,tree_top
4.0,8.0,tree_bot
1.0,0.0,tree_top
4.0,8.0,tree_top
1.0,1.0,tree_top
4.0,21.0,tree_bot
1.0,1.0,tree_top
1.0,1.0,off_top
4.0,22.0,tree_top
4.0,9.0,tree_top
4.0,9.0,tree_top
1.0,1.0,tree_top
4.0,49.0,tree_top
