eta, gamma, epsilon, mds, mys, mss, mean, 50_perc, 80_perc, max, death_mode, 30_mean, 30_50_perc, 30_80_perc, 30_max, 30_death_mode, 30_low_mean, 30_low_50_perc, 30_low_80_perc, 30_low_max, 30_low_death_mode, 30_high_mean, 30_high_50_perc, 30_high_80_perc, 30_high_max, 30_high_death_mode
1,0.5,0.1,30,15,2,0.45,0.0,1.0,4.0,tree_top,0.557142857143,0.0,1.0,4.0,tree_top,0.421052631579,0.0,1.0,2.0,tree_top,0.71875,0.5,1.0,4.0,off_bot
1,0.5,0.1,30,15,3,0.52,0.0,1.0,5.0,tree_top,0.628571428571,0.0,1.0,5.0,tree_top,0.527777777778,0.5,1.0,2.0,tree_top,0.735294117647,0.0,1.0,5.0,off_bot
1,0.5,0.1,30,10,1,0.43,0.0,1.0,2.0,tree_top,0.471428571429,0.0,1.0,2.0,tree_top,0.6,0.0,1.0,2.0,tree_top,0.3,0.0,1.0,1.0,off_bot
1,0.5,0.1,30,10,2,0.59,1.0,1.0,2.0,tree_top,0.642857142857,1.0,1.0,2.0,tree_top,0.666666666667,1.0,1.0,2.0,tree_top,0.612903225806,1.0,1.0,2.0,off_bot
1,0.5,0.1,30,10,3,0.39,0.0,1.0,2.0,tree_top,0.428571428571,0.0,1.0,2.0,tree_top,0.5,0.0,1.0,2.0,tree_top,0.375,0.0,1.0,2.0,off_bot
1,0.5,0.01,60,35,1,0.6,0.0,1.0,8.0,tree_top,0.842857142857,0.0,1.0,8.0,tree_top,0.365853658537,0.0,1.0,1.0,tree_top,1.51724137931,1.0,2.0,8.0,tree_bot
1,0.5,0.01,60,35,2,2.57,1.0,3.0,46.0,tree_top,3.52857142857,1.0,5.2,46.0,tree_top,0.972222222222,1.0,1.0,6.0,tree_top,6.23529411765,3.5,8.0,46.0,off_bot
1,0.5,0.01,60,35,3,0.87,1.0,1.0,12.0,tree_top,1.0,1.0,1.0,12.0,tree_top,0.641025641026,1.0,1.0,2.0,tree_top,1.45161290323,1.0,2.0,12.0,tree_top
1,0.5,0.01,60,25,1,0.5,0.0,1.0,3.0,tree_top,0.571428571429,0.0,1.0,3.0,tree_top,0.47619047619,0.0,1.0,3.0,tree_top,0.714285714286,0.5,1.6,2.0,tree_bot
1,0.5,0.01,60,25,2,0.62,0.0,1.0,7.0,tree_top,0.728571428571,0.0,1.0,7.0,tree_top,0.466666666667,0.0,1.0,2.0,tree_top,0.925,0.0,2.0,7.0,tree_bot
1,0.5,0.01,60,25,3,0.69,0.0,1.0,5.0,tree_top,0.871428571429,1.0,1.2,5.0,tree_top,0.485714285714,0.0,1.0,4.0,tree_top,1.25714285714,1.0,2.2,5.0,tree_bot
1,0.5,0.01,60,15,1,0.48,0.0,1.0,5.0,tree_top,0.471428571429,0.0,1.0,5.0,tree_top,0.428571428571,0.0,1.0,3.0,tree_top,0.535714285714,0.0,1.0,5.0,off_bot
1,0.5,0.01,60,15,2,0.57,0.0,1.0,4.0,tree_top,0.657142857143,0.0,1.0,4.0,tree_top,0.638888888889,0.0,1.0,4.0,tree_top,0.676470588235,0.5,1.0,3.0,tree_bot
1,0.5,0.01,60,15,3,0.57,0.0,1.0,4.0,tree_top,0.6,0.0,1.0,4.0,tree_top,0.590909090909,0.0,1.0,3.0,tree_top,0.615384615385,0.0,1.0,4.0,tree_bot
1,0.5,0.01,60,10,1,0.52,0.0,1.0,4.0,tree_top,0.614285714286,0.0,1.0,4.0,off_bot,0.41935483871,0.0,1.0,2.0,tree_top,0.769230769231,0.0,1.0,4.0,off_bot
1,0.5,0.01,60,10,2,0.35,0.0,1.0,3.0,tree_top,0.385714285714,0.0,1.0,3.0,tree_top,0.363636363636,0.0,1.0,2.0,tree_top,0.405405405405,0.0,1.0,3.0,off_bot
1,0.5,0.01,60,10,3,0.84,1.0,1.0,6.0,tree_top,0.942857142857,1.0,1.0,6.0,tree_top,0.689655172414,1.0,1.0,2.0,tree_top,1.12195121951,1.0,1.0,6.0,off_bot
1,0.5,0.01,50,35,1,0.54,0.0,1.0,6.0,tree_top,0.714285714286,0.0,1.0,6.0,tree_top,0.461538461538,0.0,1.0,3.0,tree_top,1.03225806452,0.0,2.0,6.0,tree_bot
1,0.5,0.01,50,35,2,0.91,0.5,2.0,5.0,tree_top,1.1,1.0,2.0,5.0,tree_top,0.631578947368,0.5,1.0,2.0,tree_top,1.65625,1.0,3.0,5.0,tree_top
1,0.5,0.01,50,35,3,2.82,1.0,3.0,50.0,tree_top,3.77142857143,1.0,5.2,50.0,tree_top,0.694444444444,1.0,1.0,3.0,tree_top,7.02941176471,3.0,10.8,50.0,tree_top
1,0.5,0.01,50,25,1,0.46,0.0,1.0,4.0,tree_top,0.485714285714,0.0,1.0,3.0,tree_top,0.28125,0.0,0.8,2.0,tree_top,0.657894736842,0.5,1.0,3.0,tree_top
1,0.5,0.01,50,25,2,1.01,0.0,1.0,20.0,tree_top,1.3,1.0,1.0,20.0,tree_top,0.487804878049,0.0,1.0,2.0,tree_top,2.44827586207,1.0,2.4,20.0,tree_bot
1,0.5,0.01,50,25,3,0.87,0.5,1.0,10.0,tree_top,1.15714285714,1.0,2.0,10.0,tree_top,0.870967741935,1.0,1.0,3.0,tree_top,1.38461538462,1.0,2.0,10.0,tree_bot
1,0.5,0.01,50,15,1,0.48,0.0,1.0,6.0,tree_top,0.6,0.0,1.0,6.0,tree_top,0.361111111111,0.0,1.0,2.0,tree_top,0.852941176471,0.5,1.0,6.0,off_bot
1,0.5,0.01,50,15,2,0.59,0.0,1.0,4.0,tree_top,0.757142857143,1.0,1.0,4.0,tree_top,0.594594594595,0.0,1.0,4.0,tree_top,0.939393939394,1.0,1.6,4.0,off_bot
1,0.5,0.01,50,15,3,0.52,0.0,1.0,6.0,tree_top,0.628571428571,0.0,1.0,6.0,tree_top,0.5,0.0,1.0,2.0,tree_top,0.736842105263,0.0,1.0,6.0,tree_bot
1,0.5,0.01,50,10,1,0.42,0.0,1.0,3.0,tree_top,0.4,0.0,1.0,3.0,tree_top,0.324324324324,0.0,1.0,1.0,tree_top,0.484848484848,0.0,1.0,3.0,off_bot
1,0.5,0.01,50,10,2,0.61,0.5,1.0,3.0,tree_top,0.685714285714,1.0,1.0,3.0,tree_top,0.675675675676,1.0,1.0,2.0,tree_top,0.69696969697,0.0,1.0,3.0,off_bot
1,0.5,0.01,50,10,3,0.5,0.0,1.0,3.0,tree_top,0.585714285714,0.0,1.0,3.0,tree_top,0.62962962963,1.0,1.0,2.0,tree_top,0.558139534884,0.0,1.0,3.0,tree_bot
1,0.5,0.01,40,35,1,0.4,0.0,1.0,3.0,tree_top,0.457142857143,0.0,1.0,3.0,tree_top,0.282051282051,0.0,1.0,1.0,tree_top,0.677419354839,0.0,1.0,3.0,off_bot
1,0.5,0.01,40,35,2,0.53,0.0,1.0,4.0,tree_top,0.6,0.0,1.0,4.0,tree_top,0.46875,0.0,1.0,2.0,tree_top,0.710526315789,0.0,2.0,4.0,tree_bot
1,0.5,0.01,40,35,3,0.55,0.0,1.0,6.0,tree_top,0.628571428571,0.0,1.0,6.0,tree_top,0.379310344828,0.0,1.0,2.0,tree_top,0.80487804878,0.0,1.0,6.0,off_bot
1,0.5,0.01,40,25,1,0.45,0.0,1.0,3.0,tree_top,0.528571428571,0.0,1.0,3.0,tree_top,0.447368421053,0.0,1.0,2.0,tree_top,0.625,0.0,1.0,3.0,off_bot
1,0.5,0.01,40,25,2,0.52,0.0,1.0,3.0,tree_top,0.528571428571,0.0,1.0,3.0,tree_top,0.575757575758,0.0,1.0,2.0,tree_top,0.486486486486,0.0,1.0,3.0,tree_bot
1,0.5,0.01,40,25,3,0.54,0.0,1.0,7.0,tree_top,0.628571428571,0.0,1.0,7.0,tree_top,0.393939393939,0.0,1.0,2.0,tree_top,0.837837837838,0.0,1.8,7.0,tree_top
1,0.5,0.01,40,15,1,0.48,0.0,1.0,3.0,tree_top,0.585714285714,0.0,1.0,3.0,tree_top,0.447368421053,0.0,1.0,2.0,tree_top,0.75,1.0,1.0,3.0,off_bot
1,0.5,0.01,40,15,2,0.43,0.0,1.0,2.0,tree_top,0.428571428571,0.0,1.0,2.0,tree_top,0.5,0.0,1.0,2.0,tree_top,0.368421052632,0.0,1.0,2.0,tree_bot
1,0.5,0.01,40,15,3,0.46,0.0,1.0,3.0,tree_top,0.542857142857,0.0,1.0,3.0,tree_top,0.5,0.0,1.0,2.0,tree_top,0.59375,0.0,1.0,3.0,off_bot
1,0.5,0.01,40,10,1,0.54,0.0,1.0,4.0,tree_top,0.7,1.0,1.0,4.0,tree_top,0.617647058824,0.5,1.0,2.0,tree_top,0.777777777778,1.0,1.0,4.0,off_bot
1,0.5,0.01,40,10,2,0.31,0.0,1.0,2.0,tree_top,0.3,0.0,1.0,2.0,tree_top,0.425,0.0,1.0,2.0,tree_top,0.133333333333,0.0,0.0,1.0,tree_bot
1,0.5,0.01,40,10,3,0.48,0.0,1.0,2.0,tree_top,0.571428571429,0.5,1.0,2.0,tree_top,0.666666666667,1.0,1.0,2.0,tree_top,0.4,0.0,1.0,1.0,off_bot
1,0.5,0.01,30,35,1,0.56,0.0,1.0,4.0,tree_top,0.685714285714,0.0,1.0,4.0,tree_top,0.40625,0.0,1.0,2.0,tree_top,0.921052631579,1.0,1.6,4.0,off_bot
1,0.5,0.01,30,35,2,0.44,0.0,1.0,2.0,tree_top,0.457142857143,0.0,1.0,2.0,tree_top,0.342105263158,0.0,1.0,2.0,tree_top,0.59375,0.0,1.0,2.0,tree_top
1,0.5,0.01,30,35,3,0.42,0.0,1.0,3.0,tree_top,0.514285714286,0.0,1.0,3.0,tree_top,0.305555555556,0.0,1.0,2.0,tree_top,0.735294117647,0.5,1.4,3.0,tree_bot
1,0.5,0.01,30,25,1,0.49,0.0,1.0,4.0,tree_top,0.6,0.0,1.0,4.0,tree_top,0.323529411765,0.0,1.0,2.0,tree_top,0.861111111111,1.0,1.0,4.0,off_bot
1,0.5,0.01,30,25,2,0.53,0.0,1.0,3.0,tree_top,0.528571428571,0.0,1.0,3.0,tree_top,0.472222222222,0.0,1.0,2.0,tree_top,0.588235294118,0.0,1.0,3.0,tree_bot
1,0.5,0.01,30,25,3,0.7,0.0,1.0,10.0,tree_top,0.842857142857,0.5,1.0,10.0,tree_top,0.566666666667,0.0,1.0,3.0,tree_top,1.05,1.0,1.0,10.0,tree_bot
1,0.5,0.01,30,15,1,0.38,0.0,1.0,3.0,tree_top,0.471428571429,0.0,1.0,3.0,tree_bot,0.5,0.5,1.0,1.0,tree_top,0.45652173913,0.0,1.0,3.0,tree_bot
1,0.5,0.01,30,15,2,0.54,0.0,1.0,3.0,tree_top,0.571428571429,0.0,1.0,3.0,tree_top,0.575,0.0,1.0,2.0,tree_top,0.566666666667,0.0,1.0,3.0,tree_bot
1,0.5,0.01,30,15,3,0.46,0.0,1.0,3.0,tree_top,0.628571428571,0.0,1.0,3.0,tree_top,0.7,1.0,1.0,3.0,tree_top,0.533333333333,0.0,1.0,3.0,tree_bot
1,0.5,0.01,30,10,1,0.34,0.0,1.0,3.0,tree_top,0.342857142857,0.0,1.0,2.0,tree_top,0.323529411765,0.0,1.0,2.0,tree_top,0.361111111111,0.0,1.0,2.0,tree_bot
1,0.5,0.01,30,10,2,0.38,0.0,1.0,4.0,tree_top,0.442857142857,0.0,1.0,4.0,tree_top,0.416666666667,0.0,1.0,2.0,tree_top,0.470588235294,0.0,1.0,4.0,off_bot
1,0.5,0.01,30,10,3,0.37,0.0,1.0,3.0,tree_top,0.357142857143,0.0,1.0,3.0,tree_top,0.333333333333,0.0,1.0,3.0,tree_top,0.378378378378,0.0,1.0,2.0,off_bot
0.5,1,0.9,60,35,1,1.32,0.0,1.0,18.0,tree_top,1.78571428571,1.0,1.2,18.0,tree_top,0.583333333333,1.0,1.0,2.0,tree_top,3.05882352941,1.0,3.8,18.0,tree_top
0.5,1,0.9,60,35,2,10.59,1.0,11.6,145.0,tree_top,14.9,1.5,22.2,145.0,tree_top,0.942857142857,1.0,2.0,4.0,tree_top,28.8571428571,18.0,40.0,145.0,tree_top
0.5,1,0.9,60,35,3,0.84,0.0,1.0,11.0,tree_top,1.04285714286,1.0,1.2,11.0,tree_top,0.564102564103,1.0,1.0,2.0,tree_top,1.64516129032,1.0,3.0,11.0,tree_bot
0.5,1,0.9,60,25,1,6.12,1.0,4.0,183.0,tree_top,8.62857142857,1.0,6.2,183.0,tree_top,0.645161290323,0.0,1.0,4.0,tree_top,14.9743589744,4.0,16.8,183.0,off_bot
0.5,1,0.9,60,25,2,1.71,1.0,2.0,26.0,tree_top,2.21428571429,1.0,3.0,26.0,tree_top,1.34210526316,1.0,2.0,5.0,tree_top,3.25,2.0,3.8,26.0,tree_bot
0.5,1,0.9,60,25,3,0.61,0.0,1.0,3.0,tree_top,0.614285714286,0.0,1.0,3.0,tree_top,0.527777777778,0.0,1.0,3.0,tree_top,0.705882352941,0.5,1.0,3.0,tree_bot
0.5,1,0.9,60,15,1,0.52,0.0,1.0,9.0,tree_top,0.657142857143,0.0,1.0,9.0,tree_top,0.342857142857,0.0,1.0,1.0,tree_top,0.971428571429,1.0,1.2,9.0,off_bot
0.5,1,0.9,60,15,2,1.03,0.0,1.0,13.0,tree_top,1.27142857143,1.0,2.0,13.0,tree_top,0.542857142857,0.0,1.0,3.0,tree_top,2.0,1.0,3.0,13.0,tree_bot
0.5,1,0.9,60,15,3,1.31,0.5,2.0,16.0,tree_top,1.77142857143,1.0,2.0,16.0,tree_top,0.71875,0.5,1.8,2.0,tree_top,2.65789473684,1.0,3.0,16.0,off_bot
0.5,1,0.9,60,10,1,0.56,0.0,1.0,4.0,tree_top,0.657142857143,0.0,1.0,4.0,tree_top,0.871794871795,1.0,2.0,4.0,tree_top,0.387096774194,0.0,1.0,1.0,off_bot
0.5,1,0.9,60,10,2,0.54,0.0,1.0,3.0,tree_top,0.657142857143,0.0,1.0,3.0,tree_top,0.387096774194,0.0,1.0,2.0,tree_top,0.871794871795,1.0,1.4,3.0,tree_bot
0.5,1,0.9,60,10,3,0.58,0.0,1.0,4.0,tree_top,0.7,0.0,1.0,4.0,tree_top,0.666666666667,0.0,1.0,3.0,tree_top,0.72972972973,0.0,1.0,4.0,off_bot
0.5,1,0.9,50,35,1,1.54,1.0,2.0,16.0,tree_top,2.07142857143,1.0,3.0,16.0,tree_top,0.689655172414,1.0,1.0,2.0,tree_top,3.0487804878,1.0,5.0,16.0,off_bot
0.5,1,0.9,50,35,2,0.8,0.0,1.0,12.0,tree_top,1.02857142857,1.0,1.0,12.0,tree_top,0.470588235294,0.0,1.0,2.0,tree_top,1.55555555556,1.0,2.0,12.0,off_bot
0.5,1,0.9,50,35,3,2.88,1.0,2.0,40.0,tree_top,3.97142857143,1.0,3.0,40.0,tree_top,1.02941176471,1.0,1.0,3.0,tree_top,6.75,1.0,13.0,40.0,off_bot
0.5,1,0.9,50,25,1,0.51,0.0,1.0,6.0,tree_top,0.614285714286,0.0,1.0,6.0,tree_top,0.333333333333,0.0,1.0,2.0,tree_top,0.911764705882,0.5,1.0,6.0,tree_bot
0.5,1,0.9,50,25,2,1.22,1.0,2.0,19.0,tree_top,1.61428571429,1.0,2.0,19.0,tree_top,0.793103448276,1.0,1.4,3.0,tree_top,2.19512195122,1.0,4.0,19.0,off_bot
0.5,1,0.9,50,25,3,1.37,1.0,2.0,17.0,tree_top,1.78571428571,1.0,2.0,17.0,tree_top,1.23684210526,1.0,2.0,3.0,tree_top,2.4375,1.0,3.8,17.0,off_bot
0.5,1,0.9,50,15,1,0.62,0.0,1.0,4.0,tree_top,0.728571428571,1.0,1.0,4.0,tree_top,0.638888888889,0.5,1.0,2.0,tree_top,0.823529411765,1.0,1.0,4.0,off_bot
0.5,1,0.9,50,15,2,0.95,1.0,1.2,7.0,tree_top,1.17142857143,1.0,2.0,7.0,tree_top,0.59375,0.5,1.0,2.0,tree_top,1.65789473684,1.0,3.0,7.0,off_bot
0.5,1,0.9,50,15,3,0.79,1.0,1.0,4.0,tree_top,1.01428571429,1.0,2.0,4.0,tree_top,0.735294117647,1.0,1.0,3.0,tree_top,1.27777777778,1.0,2.0,4.0,off_bot
0.5,1,0.9,50,10,1,0.37,0.0,1.0,2.0,tree_top,0.442857142857,0.0,1.0,2.0,tree_top,0.540540540541,0.0,1.0,2.0,tree_top,0.333333333333,0.0,1.0,2.0,off_bot
0.5,1,0.9,50,10,2,0.59,0.5,1.0,2.0,tree_top,0.7,1.0,1.0,2.0,tree_top,0.675675675676,1.0,1.0,2.0,tree_top,0.727272727273,1.0,1.0,2.0,off_bot
0.5,1,0.9,50,10,3,0.52,0.0,1.0,2.0,tree_top,0.557142857143,0.0,1.0,2.0,tree_top,0.575757575758,0.0,1.0,2.0,tree_top,0.540540540541,0.0,1.0,2.0,tree_bot
0.5,1,0.9,40,35,1,0.54,0.0,1.0,3.0,tree_top,0.657142857143,0.0,1.0,3.0,tree_top,0.5,0.0,1.0,2.0,tree_top,0.789473684211,1.0,1.0,3.0,off_bot
0.5,1,0.9,40,35,2,1.41,0.0,2.0,19.0,tree_top,1.94285714286,1.0,2.2,19.0,tree_top,0.676470588235,1.0,1.0,3.0,tree_top,3.13888888889,2.0,4.0,19.0,tree_bot
0.5,1,0.9,40,35,3,0.58,0.0,1.0,6.0,tree_top,0.685714285714,0.0,1.0,6.0,tree_top,0.444444444444,0.0,1.0,2.0,tree_top,0.941176470588,1.0,1.4,6.0,tree_bot
0.5,1,0.9,40,25,1,0.46,0.0,1.0,3.0,tree_top,0.528571428571,0.0,1.0,3.0,tree_top,0.525,0.0,1.0,3.0,tree_top,0.533333333333,0.0,1.0,2.0,tree_bot
0.5,1,0.9,40,25,2,0.67,0.0,1.0,5.0,tree_top,0.757142857143,0.0,1.0,5.0,tree_top,0.441176470588,0.0,1.0,2.0,tree_top,1.05555555556,0.5,2.0,5.0,tree_bot
0.5,1,0.9,40,25,3,0.84,1.0,1.0,12.0,tree_top,1.05714285714,1.0,2.0,12.0,tree_top,0.823529411765,1.0,1.0,2.0,tree_top,1.27777777778,1.0,2.0,12.0,tree_bot
0.5,1,0.9,40,15,1,0.31,0.0,1.0,2.0,tree_top,0.371428571429,0.0,1.0,2.0,tree_top,0.358974358974,0.0,1.0,2.0,tree_top,0.387096774194,0.0,1.0,2.0,tree_bot
0.5,1,0.9,40,15,2,0.44,0.0,1.0,4.0,tree_top,0.514285714286,0.0,1.0,4.0,tree_top,0.387096774194,0.0,1.0,1.0,tree_top,0.615384615385,0.0,1.0,4.0,tree_bot
0.5,1,0.9,40,15,3,0.46,0.0,1.0,3.0,tree_top,0.514285714286,0.0,1.0,3.0,tree_top,0.638888888889,0.5,1.0,2.0,tree_top,0.382352941176,0.0,1.0,3.0,tree_bot
0.5,1,0.9,40,10,1,0.33,0.0,1.0,2.0,tree_top,0.342857142857,0.0,1.0,2.0,tree_top,0.257142857143,0.0,1.0,2.0,tree_top,0.428571428571,0.0,1.0,2.0,off_bot
0.5,1,0.9,40,10,2,0.5,0.0,1.0,3.0,tree_top,0.585714285714,0.0,1.0,3.0,tree_top,0.529411764706,0.0,1.0,2.0,tree_top,0.638888888889,0.0,1.0,3.0,off_bot
0.5,1,0.9,40,10,3,0.34,0.0,1.0,2.0,tree_top,0.357142857143,0.0,1.0,2.0,tree_top,0.428571428571,0.0,1.0,2.0,tree_top,0.25,0.0,0.6,2.0,off_bot
0.5,1,0.9,30,35,1,0.44,0.0,1.0,3.0,tree_top,0.5,0.0,1.0,3.0,tree_top,0.5625,0.5,1.0,2.0,tree_top,0.447368421053,0.0,1.0,3.0,tree_bot
0.5,1,0.9,30,35,2,0.38,0.0,1.0,2.0,tree_top,0.457142857143,0.0,1.0,2.0,tree_top,0.487804878049,0.0,1.0,2.0,tree_top,0.413793103448,0.0,1.0,2.0,off_bot
0.5,1,0.9,30,35,3,0.92,0.0,1.0,9.0,tree_top,1.15714285714,1.0,1.0,9.0,tree_top,0.416666666667,0.0,1.0,2.0,tree_top,1.94117647059,1.0,3.4,9.0,off_bot
0.5,1,0.9,30,25,1,0.7,0.0,1.0,7.0,tree_top,0.828571428571,1.0,1.0,7.0,tree_top,0.705882352941,1.0,1.0,3.0,tree_top,0.944444444444,1.0,2.0,7.0,off_bot
0.5,1,0.9,30,25,2,0.67,0.0,1.0,4.0,tree_top,0.785714285714,1.0,1.0,4.0,tree_top,0.606060606061,1.0,1.0,2.0,tree_top,0.945945945946,1.0,2.0,4.0,off_bot
0.5,1,0.9,30,25,3,0.56,0.0,1.0,4.0,tree_top,0.7,0.0,1.0,4.0,tree_top,0.378378378378,0.0,1.0,2.0,tree_top,1.06060606061,1.0,2.0,4.0,off_bot
0.5,1,0.9,30,15,1,0.47,0.0,1.0,3.0,tree_top,0.528571428571,0.0,1.0,3.0,tree_top,0.567567567568,0.0,1.0,3.0,tree_top,0.484848484848,0.0,1.0,2.0,off_bot
0.5,1,0.9,30,15,2,0.46,0.0,1.0,3.0,tree_top,0.542857142857,0.0,1.0,3.0,tree_top,0.484848484848,0.0,1.0,3.0,tree_top,0.594594594595,1.0,1.0,2.0,off_bot
0.5,1,0.9,30,15,3,0.52,0.0,1.0,3.0,tree_top,0.6,0.0,1.0,3.0,tree_top,0.526315789474,0.0,1.0,2.0,tree_top,0.6875,0.5,1.0,3.0,tree_bot
0.5,1,0.9,30,10,1,0.4,0.0,1.0,3.0,tree_top,0.4,0.0,1.0,3.0,tree_top,0.354838709677,0.0,1.0,2.0,tree_top,0.435897435897,0.0,1.0,3.0,off_bot
0.5,1,0.9,30,10,2,0.47,0.0,1.0,3.0,tree_top,0.442857142857,0.0,1.0,3.0,tree_top,0.392857142857,0.0,1.0,2.0,tree_top,0.47619047619,0.0,1.0,3.0,tree_bot
0.5,1,0.9,30,10,3,0.49,0.0,1.0,4.0,tree_top,0.542857142857,0.0,1.0,4.0,tree_top,0.5,0.0,1.0,2.0,tree_top,0.583333333333,0.0,1.0,4.0,tree_bot
0.5,1,0.5,60,35,1,2.58,1.0,2.2,23.0,tree_top,3.58571428571,1.0,4.0,23.0,tree_top,0.84375,1.0,1.0,3.0,tree_top,5.89473684211,2.5,11.6,23.0,tree_top
0.5,1,0.5,60,35,2,1.32,0.0,1.0,28.0,tree_top,1.74285714286,1.0,2.0,28.0,tree_top,0.575,0.0,1.0,3.0,tree_top,3.3,1.0,4.0,28.0,tree_bot
0.5,1,0.5,60,35,3,0.96,0.0,1.2,6.0,tree_top,1.22857142857,1.0,3.0,6.0,tree_top,0.648648648649,0.0,1.0,5.0,tree_top,1.87878787879,1.0,3.0,6.0,tree_top
0.5,1,0.5,60,25,1,0.48,0.0,1.0,5.0,tree_top,0.614285714286,0.0,1.0,5.0,tree_top,0.416666666667,0.0,1.0,2.0,tree_top,0.823529411765,0.5,1.4,5.0,tree_top
0.5,1,0.5,60,25,2,1.57,1.0,2.0,30.0,tree_top,2.11428571429,1.0,2.2,30.0,tree_top,1.10714285714,1.0,1.6,4.0,tree_top,2.78571428571,1.0,4.0,30.0,tree_bot
0.5,1,0.5,60,25,3,0.96,1.0,1.0,10.0,tree_top,1.2,1.0,2.0,10.0,tree_top,0.84375,1.0,1.0,3.0,tree_top,1.5,1.0,2.6,10.0,tree_bot
0.5,1,0.5,60,15,1,0.39,0.0,1.0,2.0,tree_top,0.457142857143,0.0,1.0,2.0,tree_top,0.512820512821,0.0,1.0,2.0,tree_top,0.387096774194,0.0,1.0,2.0,off_bot
0.5,1,0.5,60,15,2,0.71,1.0,1.0,5.0,tree_top,0.842857142857,1.0,1.0,5.0,tree_top,0.828571428571,1.0,1.0,3.0,tree_top,0.857142857143,1.0,1.0,5.0,off_bot
0.5,1,0.5,60,15,3,0.54,0.0,1.0,6.0,tree_top,0.657142857143,0.0,1.0,6.0,tree_top,0.413793103448,0.0,1.0,2.0,tree_top,0.829268292683,0.0,1.0,6.0,tree_bot
0.5,1,0.5,60,10,1,0.42,0.0,1.0,3.0,tree_top,0.514285714286,0.0,1.0,3.0,tree_top,0.5,0.0,1.0,3.0,tree_top,0.53125,0.0,1.0,3.0,off_bot
0.5,1,0.5,60,10,2,0.55,0.0,1.0,4.0,tree_top,0.642857142857,0.0,1.0,4.0,tree_top,0.533333333333,0.0,1.0,2.0,tree_top,0.725,0.0,1.2,4.0,off_bot
0.5,1,0.5,60,10,3,0.55,0.0,1.0,3.0,tree_top,0.628571428571,0.0,1.0,3.0,tree_top,0.685714285714,1.0,1.0,2.0,tree_top,0.571428571429,0.0,1.0,3.0,tree_bot
0.5,1,0.5,50,35,1,2.2,0.0,2.0,47.0,tree_top,2.88571428571,0.5,3.2,47.0,tree_top,0.129032258065,0.0,0.0,2.0,tree_top,5.07692307692,2.0,7.0,47.0,off_bot
0.5,1,0.5,50,35,2,2.35,1.0,3.0,18.0,tree_top,3.17142857143,1.5,4.0,18.0,tree_top,0.96875,1.0,1.0,3.0,tree_top,5.02631578947,3.0,8.6,18.0,off_bot
0.5,1,0.5,50,35,3,1.09,1.0,2.0,8.0,tree_top,1.41428571429,1.0,2.0,8.0,tree_top,0.628571428571,1.0,1.0,3.0,tree_top,2.2,2.0,4.0,8.0,tree_top
0.5,1,0.5,50,25,1,0.52,0.0,1.0,6.0,tree_top,0.642857142857,0.0,1.0,6.0,tree_top,0.448275862069,0.0,1.0,2.0,tree_top,0.780487804878,0.0,1.0,6.0,tree_top
0.5,1,0.5,50,25,2,0.95,1.0,1.0,9.0,tree_top,1.21428571429,1.0,2.0,9.0,tree_top,0.942857142857,1.0,1.0,7.0,tree_top,1.48571428571,1.0,2.0,9.0,off_bot
0.5,1,0.5,50,25,3,1.58,1.0,1.0,25.0,tree_top,2.04285714286,1.0,2.0,25.0,tree_top,0.702702702703,1.0,1.0,2.0,tree_top,3.54545454545,1.0,4.0,25.0,off_bot
0.5,1,0.5,50,15,1,0.73,0.0,1.0,5.0,tree_top,0.871428571429,1.0,2.0,5.0,tree_top,0.5625,0.0,1.0,2.0,tree_top,1.13157894737,1.0,2.0,5.0,off_bot
0.5,1,0.5,50,15,2,0.78,1.0,1.0,5.0,tree_top,0.985714285714,1.0,1.0,5.0,tree_top,0.657142857143,1.0,1.0,2.0,tree_top,1.31428571429,1.0,2.0,5.0,off_bot
0.5,1,0.5,50,15,3,0.94,1.0,1.2,9.0,tree_top,1.17142857143,1.0,2.0,9.0,tree_top,0.794871794872,1.0,1.0,2.0,tree_top,1.64516129032,1.0,2.0,9.0,off_bot
0.5,1,0.5,50,10,1,0.61,0.0,1.0,5.0,tree_top,0.785714285714,0.0,2.0,5.0,tree_top,0.607142857143,0.0,1.0,2.0,tree_top,0.904761904762,0.0,2.0,5.0,tree_bot
0.5,1,0.5,50,10,2,0.61,0.0,1.0,6.0,tree_top,0.714285714286,0.0,1.0,6.0,tree_top,0.424242424242,0.0,1.0,2.0,tree_top,0.972972972973,0.0,1.8,6.0,off_bot
0.5,1,0.5,50,10,3,0.36,0.0,1.0,3.0,tree_top,0.4,0.0,1.0,3.0,tree_top,0.285714285714,0.0,1.0,1.0,tree_top,0.47619047619,0.0,1.0,3.0,off_bot
0.5,1,0.5,40,35,1,0.38,0.0,1.0,3.0,tree_top,0.442857142857,0.0,1.0,3.0,tree_top,0.121212121212,0.0,0.0,1.0,tree_top,0.72972972973,0.0,1.8,3.0,tree_top
0.5,1,0.5,40,35,2,0.61,0.0,1.0,4.0,tree_top,0.714285714286,1.0,1.0,4.0,tree_top,0.682926829268,1.0,1.0,2.0,tree_top,0.758620689655,0.0,1.0,4.0,off_bot
0.5,1,0.5,40,35,3,0.61,0.0,1.0,10.0,tree_top,0.771428571429,0.0,1.0,10.0,tree_top,0.55,0.0,1.0,3.0,tree_top,1.06666666667,0.5,1.0,10.0,tree_top
