2,1,0.9,140,80,2,0.21,0.0,0.0,2.0,tree_top,0.257142857143,0.0,1.0,2.0,tree_top,0.314285714286,0.0,1.0,2.0,tree_top,0.2,0.0,0.0,2.0,tree_bot
2,1,0.9,140,80,4,0.25,0.0,1.0,2.0,tree_top,0.214285714286,0.0,0.0,2.0,tree_top,0.235294117647,0.0,1.0,1.0,tree_top,0.194444444444,0.0,0.0,2.0,tree_top
2,1,0.9,140,80,8,0.34,0.0,1.0,3.0,tree_top,0.385714285714,0.0,1.0,3.0,tree_top,0.108108108108,0.0,0.0,1.0,tree_top,0.69696969697,0.0,1.0,3.0,tree_top
2,1,0.9,140,80,12,0.23,0.0,1.0,2.0,tree_top,0.185714285714,0.0,0.0,2.0,tree_top,0.117647058824,0.0,0.0,1.0,tree_top,0.25,0.0,1.0,2.0,tree_top
2,1,0.9,140,80,16,0.16,0.0,0.0,2.0,tree_top,0.1,0.0,0.0,1.0,tree_top,0.153846153846,0.0,0.0,1.0,tree_top,0.0322580645161,0.0,0.0,1.0,tree_top
2,1,0.9,140,60,2,0.28,0.0,1.0,2.0,tree_top,0.3,0.0,1.0,2.0,tree_top,0.205882352941,0.0,0.4,1.0,tree_top,0.388888888889,0.0,1.0,2.0,tree_top
2,1,0.9,140,60,4,0.32,0.0,1.0,3.0,tree_top,0.3,0.0,1.0,2.0,tree_top,0.324324324324,0.0,1.0,2.0,tree_top,0.272727272727,0.0,1.0,2.0,tree_bot
2,1,0.9,140,60,8,0.39,0.0,1.0,3.0,tree_top,0.357142857143,0.0,1.0,3.0,tree_top,0.19512195122,0.0,0.0,2.0,tree_top,0.586206896552,0.0,1.0,3.0,tree_top
2,1,0.9,140,60,12,0.3,0.0,1.0,5.0,tree_top,0.3,0.0,0.0,5.0,tree_top,0.205882352941,0.0,0.0,2.0,tree_top,0.388888888889,0.0,0.0,5.0,tree_top
2,1,0.9,140,60,16,0.22,0.0,1.0,2.0,tree_top,0.157142857143,0.0,0.0,1.0,tree_top,0.219512195122,0.0,1.0,1.0,tree_top,0.0689655172414,0.0,0.0,1.0,tree_top
2,1,0.9,140,45,2,0.26,0.0,1.0,1.0,tree_top,0.328571428571,0.0,1.0,1.0,tree_top,0.340909090909,0.0,1.0,1.0,tree_top,0.307692307692,0.0,1.0,1.0,off_bot
2,1,0.9,140,45,4,0.46,0.0,1.0,4.0,tree_top,0.528571428571,0.0,1.0,4.0,tree_top,0.457142857143,0.0,1.0,2.0,tree_top,0.6,0.0,1.0,4.0,tree_bot
