1,1,0.9,60,35,1,1.37,1.0,2.0,24.0,tree_top,1.54705882353,1.0,2.0,24.0,tree_top,0.527472527473,0.0,1.0,3.0,tree_top,2.72151898734,1.0,4.0,24.0,tree_top
1,1,0.9,60,35,2,6.445,1.0,5.0,125.0,tree_top,7.51176470588,1.0,7.2,125.0,tree_top,0.932584269663,1.0,1.0,5.0,tree_top,14.7407407407,4.0,24.0,125.0,tree_top
1,1,0.9,60,35,3,1.63,0.0,2.0,29.0,tree_top,1.83529411765,1.0,2.0,29.0,tree_top,0.575,0.0,1.0,2.0,tree_top,2.95555555556,1.0,5.0,29.0,tree_top
1,1,0.9,60,25,1,3.065,1.0,2.0,69.0,tree_top,3.55882352941,1.0,3.2,69.0,tree_top,0.494949494949,0.0,1.0,2.0,tree_top,7.83098591549,3.0,12.0,69.0,tree_top
1,1,0.9,60,25,2,3.875,1.0,5.0,71.0,tree_top,4.48235294118,1.0,7.0,71.0,tree_top,0.794871794872,1.0,1.0,3.0,tree_top,7.60869565217,4.0,12.0,71.0,tree_top
1,1,0.9,60,15,1,1.195,0.0,1.0,20.0,tree_top,1.33529411765,0.0,2.0,20.0,tree_top,0.505494505495,0.0,1.0,2.0,tree_top,2.29113924051,1.0,4.0,20.0,tree_top
1,1,0.9,60,15,2,1.875,1.0,2.0,31.0,tree_top,2.13529411765,1.0,2.0,31.0,tree_top,0.674698795181,1.0,1.0,3.0,tree_top,3.52873563218,1.0,4.0,31.0,tree_top
1,1,0.9,60,15,3,3.095,1.0,3.0,40.0,tree_top,3.57647058824,1.0,3.0,40.0,tree_top,0.866666666667,1.0,1.0,3.0,tree_top,6.625,3.0,10.2,40.0,off_bot
1,1,0.9,60,10,1,0.77,0.0,1.0,11.0,tree_top,0.847058823529,1.0,1.0,11.0,tree_top,0.617021276596,1.0,1.0,2.0,tree_top,1.13157894737,0.0,2.0,11.0,off_bot
1,1,0.9,60,10,2,0.695,0.0,1.0,6.0,tree_top,0.747058823529,0.0,1.0,6.0,tree_top,0.518072289157,0.0,1.0,3.0,tree_top,0.965517241379,0.0,1.8,6.0,tree_bot
1,1,0.9,60,10,3,1.165,0.0,1.0,34.0,tree_top,1.31764705882,0.5,2.0,34.0,tree_top,0.513157894737,0.0,1.0,2.0,tree_top,1.96808510638,1.0,2.0,34.0,off_bot
1,1,0.9,50,35,1,1.16,0.5,1.0,18.0,tree_top,1.3,1.0,2.0,18.0,tree_top,0.494117647059,0.0,1.0,2.0,tree_top,2.10588235294,1.0,4.0,18.0,tree_top
1,1,0.9,50,35,2,2.285,1.0,2.0,30.0,tree_top,2.61764705882,1.0,3.0,30.0,tree_top,0.818181818182,1.0,1.0,4.0,tree_top,4.5487804878,2.0,7.8,30.0,tree_top
1,1,0.9,50,35,3,0.985,0.0,1.0,17.0,tree_top,1.08823529412,0.0,1.0,17.0,tree_top,0.428571428571,0.0,1.0,4.0,tree_top,1.84810126582,1.0,3.0,17.0,tree_top
1,1,0.9,50,25,1,2.185,0.0,2.0,115.0,tree_top,2.54117647059,1.0,2.0,115.0,tree_top,0.365853658537,0.0,1.0,3.0,tree_top,4.56818181818,1.0,4.0,115.0,tree_top
1,1,0.9,50,25,2,1.575,1.0,2.0,19.0,tree_top,1.80588235294,1.0,3.0,19.0,tree_top,0.548780487805,0.0,1.0,3.0,tree_top,2.97727272727,1.5,5.6,19.0,tree_top
1,1,0.9,50,25,3,2.81,1.0,2.0,61.0,tree_top,3.23529411765,1.0,3.0,61.0,tree_top,0.565789473684,1.0,1.0,2.0,tree_top,5.39361702128,2.0,6.4,61.0,tree_top
1,1,0.9,50,15,1,0.85,0.0,1.0,10.0,tree_top,0.935294117647,1.0,1.0,10.0,tree_top,0.47191011236,0.0,1.0,2.0,tree_top,1.44444444444,1.0,2.0,10.0,tree_bot
1,1,0.9,50,15,2,1.175,0.0,1.0,16.0,tree_top,1.31764705882,1.0,2.0,16.0,tree_top,0.478723404255,0.0,1.0,4.0,tree_top,2.35526315789,1.0,3.0,16.0,off_bot
1,1,0.9,50,15,3,1.18,1.0,2.0,13.0,tree_top,1.30588235294,1.0,2.0,13.0,tree_top,0.70652173913,1.0,1.0,4.0,tree_top,2.01282051282,1.0,3.0,13.0,off_bot
1,1,0.9,50,10,1,0.775,0.0,1.0,6.0,tree_top,0.835294117647,0.0,1.0,6.0,tree_top,0.569444444444,0.0,1.0,3.0,tree_top,1.0306122449,1.0,1.6,6.0,off_bot
1,1,0.9,50,10,2,0.895,0.0,1.0,9.0,tree_top,0.994117647059,1.0,1.2,9.0,tree_top,0.511111111111,0.0,1.0,4.0,tree_top,1.5375,1.0,3.0,9.0,off_bot
1,1,0.9,50,10,3,0.655,0.0,1.0,6.0,tree_top,0.729411764706,0.0,1.0,6.0,tree_top,0.487804878049,0.0,1.0,3.0,tree_top,0.954545454545,1.0,2.0,6.0,off_bot
1,1,0.9,40,35,1,1.125,0.0,1.0,14.0,tree_top,1.27647058824,0.0,2.0,14.0,tree_top,0.347826086957,0.0,1.0,3.0,tree_top,2.37179487179,1.0,4.0,14.0,tree_top
1,1,0.9,40,35,2,2.44,1.0,2.2,44.0,tree_top,2.8,1.0,3.0,44.0,tree_top,0.530864197531,0.0,1.0,2.0,tree_top,4.86516853933,2.0,8.0,44.0,tree_top
1,1,0.9,40,35,3,2.29,1.0,2.0,30.0,tree_top,2.66470588235,1.0,3.0,30.0,tree_top,0.686046511628,1.0,1.0,4.0,tree_top,4.69047619048,2.0,8.0,30.0,tree_top
1,1,0.9,40,25,1,2.5,0.5,2.0,44.0,tree_top,2.9,1.0,4.0,44.0,tree_top,0.418918918919,0.0,1.0,2.0,tree_top,4.8125,2.0,8.0,44.0,tree_top
1,1,0.9,40,25,2,2.205,1.0,2.0,23.0,tree_top,2.50588235294,1.0,2.2,23.0,tree_top,0.761904761905,1.0,1.0,4.0,tree_top,4.20930232558,2.0,8.0,23.0,tree_top
1,1,0.9,40,25,3,1.39,0.0,1.0,27.0,tree_top,1.58235294118,0.0,2.0,27.0,tree_top,0.41975308642,0.0,1.0,3.0,tree_top,2.6404494382,1.0,4.0,27.0,tree_top
1,1,0.9,40,15,1,1.02,0.0,1.0,13.0,tree_top,1.14705882353,1.0,1.0,13.0,tree_top,0.456790123457,0.0,1.0,2.0,tree_top,1.77528089888,1.0,3.0,13.0,tree_bot
1,1,0.9,40,15,2,1.05,1.0,2.0,12.0,tree_top,1.17058823529,1.0,2.0,12.0,tree_top,0.651162790698,1.0,1.0,3.0,tree_top,1.70238095238,1.0,3.0,12.0,off_bot
1,1,0.9,40,15,3,1.16,1.0,2.0,14.0,tree_top,1.29411764706,1.0,2.0,14.0,tree_top,0.620689655172,0.0,1.0,3.0,tree_top,2.0,1.0,2.6,14.0,off_bot
1,1,0.9,40,10,1,0.48,0.0,1.0,3.0,tree_top,0.5,0.0,1.0,3.0,tree_top,0.438202247191,0.0,1.0,2.0,tree_top,0.567901234568,0.0,1.0,3.0,tree_bot
1,1,0.9,40,10,2,0.68,0.0,1.0,6.0,tree_top,0.747058823529,0.0,1.0,6.0,tree_top,0.510869565217,0.0,1.0,3.0,tree_top,1.02564102564,1.0,2.0,6.0,tree_bot
