gravity,score,death
1.0,1.0,tree_bot
4.0,0.0,off_bot
4.0,0.0,tree_top
1.0,0.0,tree_bot
1.0,1.0,off_bot
4.0,0.0,tree_top
1.0,0.0,tree_top
4.0,1.0,off_bot
4.0,0.0,off_bot
4.0,0.0,tree_top
4.0,0.0,tree_bot
1.0,1.0,tree_top
1.0,0.0,tree_bot
1.0,0.0,tree_top
4.0,0.0,tree_bot
4.0,0.0,tree_top
1.0,0.0,tree_top
1.0,0.0,tree_top
4.0,1.0,off_bot
1.0,1.0,tree_top
1.0,1.0,tree_top
4.0,0.0,tree_top
1.0,1.0,off_bot
4.0,1.0,off_top
4.0,0.0,tree_bot
4.0,1.0,off_bot
4.0,0.0,tree_top
4.0,0.0,off_bot
1.0,1.0,tree_top
4.0,4.0,tree_top
1.0,0.0,tree_top
1.0,1.0,tree_top
1.0,0.0,tree_top
4.0,0.0,tree_top
4.0,0.0,off_bot
1.0,0.0,tree_top
1.0,1.0,off_top
4.0,0.0,tree_bot
4.0,0.0,off_bot
1.0,1.0,off_top
1.0,2.0,tree_top
4.0,3.0,off_bot
4.0,1.0,off_bot
4.0,9.0,tree_top
1.0,1.0,off_top
1.0,0.0,tree_top
1.0,1.0,tree_bot
4.0,1.0,tree_bot
1.0,1.0,off_top
1.0,1.0,tree_top
4.0,0.0,off_bot
1.0,1.0,off_top
4.0,41.0,tree_bot
1.0,2.0,tree_top
1.0,2.0,tree_top
1.0,1.0,tree_top
4.0,15.0,tree_top
1.0,1.0,tree_top
4.0,68.0,off_bot
1.0,1.0,tree_top
4.0,35.0,tree_top
1.0,1.0,tree_top
4.0,10.0,tree_top
4.0,0.0,tree_top
1.0,1.0,tree_top
4.0,30.0,off_bot
1.0,2.0,off_top
1.0,1.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
1.0,2.0,off_top
4.0,21.0,tree_bot
1.0,1.0,tree_top
4.0,13.0,tree_bot
4.0,10.0,tree_top
4.0,102.0,tree_bot
1.0,1.0,tree_top
1.0,1.0,off_top
4.0,374.0,tree_bot
4.0,22.0,tree_top
4.0,110.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
1.0,2.0,tree_bot
4.0,16.0,tree_top
1.0,1.0,tree_top
1.0,2.0,off_top
4.0,2.0,off_bot
4.0,3.0,tree_top
4.0,117.0,tree_top
4.0,7.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
1.0,1.0,tree_top
1.0,1.0,off_top
1.0,1.0,tree_top
4.0,76.0,tree_top
4.0,36.0,tree_top
1.0,1.0,tree_top
4.0,24.0,tree_top
